"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","304","Test KSM SDK Test KSM Nominate nominate with address 0 and single hash","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test KSM Nominate nominate with address 0 and single hash",""
"","327","Test DOT SDK Test DOT Nominate nominate with address 0 and double hash","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test DOT Nominate nominate with address 0 and double hash",""
"","576","Test TRX SDK Sign Transfer Tx sign for transfer 1 TRX","","Fri May 22 04:43:47 UTC 2026","passed","Fri May 22 04:43:47 UTC 2026","","Test TRX SDK","Test TRX SDK Sign Transfer Tx sign for transfer 1 TRX",""
"","428","Test DOT SDK Test Get DOT Address test get index 0 address","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test Get DOT Address test get index 0 address",""
"","33","Test TRX SDK Test Get Address returns address from address publicKey","","Fri May 22 04:43:47 UTC 2026","passed","Fri May 22 04:43:47 UTC 2026","","Test TRX SDK","Test TRX SDK Test Get Address returns address from address publicKey",""
"","299","Test KSM SDK Test KSM Bond bond with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test KSM Bond bond with address 0",""
"","297","Test KSM SDK Test KSM Unbond unbond with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test KSM Unbond unbond with address 0",""
"","301","Test KSM SDK Test KSM BondExtra bond extra with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test KSM BondExtra bond extra with address 0",""
"","325","Test DOT SDK Test DOT Nominate nominate with address 0 and single hash","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test DOT Nominate nominate with address 0 and single hash",""
"","330","Test DOT SDK Test DOT Withdraw withdraw with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test DOT Withdraw withdraw with address 0",""
"","495","Test KSM SDK Test KSM Transfer transfer with address 0 and metadatahash","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test KSM Transfer transfer with address 0 and metadatahash",""
"","323","Test DOT SDK Test DOT Bond bond with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test DOT Bond bond with address 0",""
"","317","Test DOT SDK Test DOT BondExtra bond extra with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test DOT BondExtra bond extra with address 0",""
"","452","Test TRX SDK Test Get Address Address","","Fri May 22 04:43:47 UTC 2026","passed","Fri May 22 04:43:47 UTC 2026","","Test TRX SDK","Test TRX SDK Test Get Address Address",""
"","1","Test TRX SDK Test Get Address returns chainCode and publicKey","","Fri May 22 04:43:47 UTC 2026","passed","Fri May 22 04:43:47 UTC 2026","","Test TRX SDK","Test TRX SDK Test Get Address returns chainCode and publicKey",""
"","386","Test DOT SDK Test DOT Transfer test transfer with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test DOT Transfer test transfer with address 0",""
"","314","Test DOT SDK Test DOT Chill chill with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test DOT Chill chill with address 0",""
"","499","Test KSM SDK Test KSM Nominate nominate with address 0 and double hash","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test KSM Nominate nominate with address 0 and double hash",""
"","371","Test KSM SDK Test Get KSM Address test get index 0 address","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test Get KSM Address test get index 0 address",""
"","513","Test DOT SDK Test DOT Unbond unbond with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test DOT Unbond unbond with address 0",""
"","308","Test KSM SDK Test KSM Chill chill with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test KSM Chill chill with address 0",""
"","541","Test DOT SDK Test DOT Transfer transfer with address 0 and metadatahash","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test DOT SDK Test DOT Transfer transfer with address 0 and metadatahash",""
"","318","Test KSM SDK Test KSM Withdraw withdraw with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test KSM Withdraw withdraw with address 0",""
"","314","Test KSM SDK Test KSM Transfer transfer with address 0","","Fri May 22 04:43:32 UTC 2026","passed","Fri May 22 04:43:32 UTC 2026","","Test DOT SDK","Test KSM SDK Test KSM Transfer transfer with address 0",""
