"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","485","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e ZRX token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e ZRX token",""
"","466","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e Unofficial token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e Unofficial token",""
"","282","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e OETH token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e OETH token",""
"","476","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CHZ token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CHZ token",""
"","292","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e cDAI token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e cDAI token",""
"","283","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e GGS token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e GGS token",""
"","290","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e IOTX token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e IOTX token",""
"","472","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e SAI token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e SAI token",""
"","286","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LPT token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LPT token",""
"","474","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LRC token","","Thu Nov 27 08:58:44 UTC 2025","passed","Thu Nov 27 08:58:44 UTC 2025","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LRC token",""
