"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 22 02:21:23 GMT 2024","Fri Nov 22 02:21:23 GMT 2024","260","","Test TON SDK","","Test TON SDK Test Sign Transfer transfer with sendMode 3","","Test TON SDK Test Sign Transfer transfer with sendMode 3",""
"passed","Fri Nov 22 02:21:23 GMT 2024","Fri Nov 22 02:21:23 GMT 2024","252","","Test TON SDK","","Test TON SDK Test Sign Transfer Token By diffenent sendMode transfer: sendMode is 0","","Test TON SDK Test Sign Transfer Token By diffenent sendMode transfer: sendMode is 0",""
"passed","Fri Nov 22 02:21:23 GMT 2024","Fri Nov 22 02:21:23 GMT 2024","90","","Test TON SDK","","Test TON SDK Test Get Address index 0 with bounceable","","Test TON SDK Test Get Address index 0 with bounceable",""
"passed","Fri Nov 22 02:21:23 GMT 2024","Fri Nov 22 02:21:23 GMT 2024","85","","Test TON SDK","","Test TON SDK Test Get Address index 16 with Non-bounceable","","Test TON SDK Test Get Address index 16 with Non-bounceable",""
"passed","Fri Nov 22 02:21:37 GMT 2024","Fri Nov 22 02:21:37 GMT 2024","0","","Test TON SDK","","Test TON SDK Test saveBitAsByte reslut=0000000001010100 if hex=e","","Test TON SDK Test saveBitAsByte reslut=0000000001010100 if hex=e",""
"passed","Fri Nov 22 02:21:23 GMT 2024","Fri Nov 22 02:21:23 GMT 2024","245","","Test TON SDK","","Test TON SDK Test Sign Transfer Token By diffenent memo transfer: with short memo","","Test TON SDK Test Sign Transfer Token By diffenent memo transfer: with short memo",""
"passed","Fri Nov 22 02:21:37 GMT 2024","Fri Nov 22 02:21:37 GMT 2024","0","","Test TON SDK","","Test TON SDK Test saveBitAsByte reslut=0000000000000001 if hex=01","","Test TON SDK Test saveBitAsByte reslut=0000000000000001 if hex=01",""
"passed","Fri Nov 22 02:21:23 GMT 2024","Fri Nov 22 02:21:23 GMT 2024","241","","Test TON SDK","","Test TON SDK Test Sign Transfer Token By diffenent jettonAmount transfer: jettonAmount is 100000000000000 will do blind transfer","","Test TON SDK Test Sign Transfer Token By diffenent jettonAmount transfer: jettonAmount is 100000000000000 will do blind transfer",""
"passed","Fri Nov 22 02:21:23 GMT 2024","Fri Nov 22 02:21:23 GMT 2024","1","","Test TON SDK","","Test TON SDK Test Sign Transfer Token By diffenent forwardAmount transfer: forwardAmount is 0 will throw error","","Test TON SDK Test Sign Transfer Token By diffenent forwardAmount transfer: forwardAmount is 0 will throw error",""
"passed","Fri Nov 22 02:21:23 GMT 2024","Fri Nov 22 02:21:23 GMT 2024","251","","Test TON SDK","","Test TON SDK Test Sign Transfer transfer with amount 99999999","","Test TON SDK Test Sign Transfer transfer with amount 99999999",""
