"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 05 09:21:22 GMT 2025","Mon May 05 09:21:22 GMT 2025","90","","Test XTZ SDK","","Test XTZ SDK XTZ: sign transaction","","Test XTZ SDK XTZ: sign transaction",""
"passed","Mon May 05 09:12:09 GMT 2025","Mon May 05 09:12:09 GMT 2025","288","","Test EVM SDK","","Test EVM SDK Test EVM Optimism SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WBTC token:","","Test EVM SDK Test EVM Optimism SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WBTC token:",""
"passed","Mon May 05 09:07:14 GMT 2025","Mon May 05 09:07:14 GMT 2025","0","","Test Cosmos SDK","","Test Cosmos SDK Test THOR Sign MsgDelegate","","Test Cosmos SDK Test THOR Sign MsgDelegate",""
"passed","Mon May 05 09:08:11 GMT 2025","Mon May 05 09:08:11 GMT 2025","298","","Test ETH SDK","","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e BVA token","","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e BVA token",""
"passed","Mon May 05 09:08:11 GMT 2025","Mon May 05 09:08:11 GMT 2025","314","","Test ETH SDK","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e NEXO token","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e NEXO token",""
"passed","Mon May 05 09:08:11 GMT 2025","Mon May 05 09:08:11 GMT 2025","290","","Test ETH SDK","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e AMP token","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e AMP token",""
"passed","Mon May 05 09:12:09 GMT 2025","Mon May 05 09:12:09 GMT 2025","367","","Test EVM SDK","","Test EVM SDK Test EVM Polygon SDK recover address Recover address Get address 0","","Test EVM SDK Test EVM Polygon SDK recover address Recover address Get address 0",""
"passed","Mon May 05 09:08:11 GMT 2025","Mon May 05 09:08:11 GMT 2025","464","","Test ETH SDK","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LEO token","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LEO token",""
"passed","Mon May 05 09:17:29 GMT 2025","Mon May 05 09:17:29 GMT 2025","1","","Test Sui SDK","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With Empty Gas Payment","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With Empty Gas Payment",""
"passed","Mon May 05 09:12:09 GMT 2025","Mon May 05 09:12:09 GMT 2025","771","","Test EVM SDK","","Test EVM SDK Test EVM Core SDK Send eip1559 smart contract segment transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Core SDK Send eip1559 smart contract segment transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Mon May 05 09:08:11 GMT 2025","Mon May 05 09:08:11 GMT 2025","282","","Test ETH SDK","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e EWTB token","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e EWTB token",""
"passed","Mon May 05 09:12:09 GMT 2025","Mon May 05 09:12:09 GMT 2025","284","","Test EVM SDK","","Test EVM SDK Test EVM Arbitrum SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e USDC token:","","Test EVM SDK Test EVM Arbitrum SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e USDC token:",""
