"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","299","Test ADA SDK Test sign message signMessage with addressIndex 0","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign message signMessage with addressIndex 0",""
"","724","Test ADA SDK Test sign transaction TokenTransfer sends official token USDA (verified symbol once signed, otherwise @USDA)","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction TokenTransfer sends official token USDA (verified symbol once signed, otherwise @USDA)",""
"","713","Test ADA SDK Test sign transaction TokenTransfer small token amount embedded in the CBOR prefix","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction TokenTransfer small token amount embedded in the CBOR prefix",""
"","1282","Test ADA SDK Test sign transaction StakeRegisterAndDelegate with token","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:25 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegisterAndDelegate with token",""
"","1","getTokenInfoArgument: official token payloads SNEK: stored payload equals the SDK-built token-info union","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","getTokenInfoArgument: official token payloads","getTokenInfoArgument: official token payloads SNEK: stored payload equals the SDK-built token-info union",""
"","1","buildMultiAssetCbor canonical ordering pins the exact canonical bytes for a two-policy bundle","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","buildMultiAssetCbor canonical ordering","buildMultiAssetCbor canonical ordering pins the exact canonical bytes for a two-policy bundle",""
"","556","Test ADA SDK Test Get Address index 0 address","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test Get Address index 0 address",""
"","0","getTokenInfoArgument: official token payloads USDA: stored payload equals the SDK-built token-info union","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","getTokenInfoArgument: official token payloads","getTokenInfoArgument: official token payloads USDA: stored payload equals the SDK-built token-info union",""
"","1295","Test ADA SDK Test sign transaction StakeRegister with token","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:25 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegister with token",""
"","1","assertTokenTransferSupported accepts a normal token transfer output","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","getTokenInfoArgument: official token payloads","assertTokenTransferSupported accepts a normal token transfer output",""
"","1","assertTokenTransferSupported rejects a token amount passed as an unsafe JS number","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","getTokenInfoArgument: official token payloads","assertTokenTransferSupported rejects a token amount passed as an unsafe JS number",""
"","301","Test ADA SDK Test sign message signMessage with stake account","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign message signMessage with stake account",""
"","0","getTokenInfoArgument: official token payloads STRIKE: stored payload equals the SDK-built token-info union","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","getTokenInfoArgument: official token payloads","getTokenInfoArgument: official token payloads STRIKE: stored payload equals the SDK-built token-info union",""
"","777","Test ADA SDK Test sign transaction TokenTransfer sends official token USDM (verified symbol once signed, otherwise @USDM)","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction TokenTransfer sends official token USDM (verified symbol once signed, otherwise @USDM)",""
"","708","Test ADA SDK Test sign transaction TokenTransfer empty asset name","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction TokenTransfer empty asset name",""
"","730","Test ADA SDK Test sign transaction TokenTransfer sends official token HOSKY (verified symbol once signed, otherwise @HOSKY)","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction TokenTransfer sends official token HOSKY (verified symbol once signed, otherwise @HOSKY)",""
"","0","getTokenInfoArgument: official token payloads USDM: stored payload equals the SDK-built token-info union","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","getTokenInfoArgument: official token payloads","getTokenInfoArgument: official token payloads USDM: stored payload equals the SDK-built token-info union",""
"","1267","Test ADA SDK Test sign transaction StakeWithdraw without token","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:25 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeWithdraw without token",""
"","710","Test ADA SDK Test sign transaction TokenTransfer receiver is an enterprise address","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction TokenTransfer receiver is an enterprise address",""
"","1284","Test ADA SDK Test sign transaction StakeRegisterAndDelegate without token","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:25 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegisterAndDelegate without token",""
"","0","encodeOutputValue encodes an ADA-only value as a bare uint","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","buildMultiAssetCbor canonical ordering","encodeOutputValue encodes an ADA-only value as a bare uint",""
"","0","buildMultiAssetCbor canonical ordering orders asset names by byte length first, then bytewise","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","buildMultiAssetCbor canonical ordering","buildMultiAssetCbor canonical ordering orders asset names by byte length first, then bytewise",""
"","0","assertTokenTransferSupported accepts a large token amount passed as a string (up to uint64)","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","getTokenInfoArgument: official token payloads","assertTokenTransferSupported accepts a large token amount passed as a string (up to uint64)",""
"","735","Test ADA SDK Test sign transaction TokenTransfer sends official token STRIKE (verified symbol once signed, otherwise @STRIKE)","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction TokenTransfer sends official token STRIKE (verified symbol once signed, otherwise @STRIKE)",""
"","1","getTokenInfoArgument: official token payloads MIN: stored payload equals the SDK-built token-info union","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","getTokenInfoArgument: official token payloads","getTokenInfoArgument: official token payloads MIN: stored payload equals the SDK-built token-info union",""
"","704","Test ADA SDK Test sign transaction TokenTransfer long asset name (2-byte CBOR header)","","Wed Jul 22 06:58:24 UTC 2026","passed","Wed Jul 22 06:58:24 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction TokenTransfer long asset name (2-byte CBOR header)",""
"","1","getTokenInfoArgument: official token payloads NIGHT: stored payload equals the SDK-built token-info union","","Wed Jul 22 06:58:59 UTC 2026","passed","Wed Jul 22 06:58:59 UTC 2026","","getTokenInfoArgument: official token payloads","getTokenInfoArgument: official token payloads NIGHT: stored payload equals the SDK-built token-info union",""
