"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","478","Test EVM SDK Test EVM Cronos SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e USDT token:","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM Cronos SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e USDT token:",""
"","618","Test EVM SDK Test EVM OKX SDK Send eip1559 smart contract segment transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM OKX SDK Send eip1559 smart contract segment transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"","473","Test EVM SDK Test EVM Avax C SDK Send message transaction to $to","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM Avax C SDK Send message transaction to $to",""
"","295","Test EVM SDK Test EVM Base SDK send erc20 token to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WETH token:","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM Base SDK send erc20 token to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WETH token:",""
"","495","Test EVM SDK Test EVM Optimism SDK send erc20 token to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e OP token:","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM Optimism SDK send erc20 token to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e OP token:",""
"","302","Test EVM SDK Test EVM BSC SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e USDT token:","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM BSC SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e USDT token:",""
"","304","Test EVM SDK Test EVM Arbitrum SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e DAI token:","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM Arbitrum SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e DAI token:",""
"","809","Test EVM SDK Test EVM Arbitrum SDK Send smart contract segment transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM Arbitrum SDK Send smart contract segment transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"","295","Test EVM SDK Test EVM BSC SDK Send smart contract transaction to ","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM BSC SDK Send smart contract transaction to ",""
"","484","Test EVM SDK Test EVM Optimism SDK Send smart contract transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Thu Jan 08 02:42:24 UTC 2026","passed","Thu Jan 08 02:42:24 UTC 2026","","Test EVM SDK","Test EVM SDK Test EVM Optimism SDK Send smart contract transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
