"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","160","Test Solana SDK Test SPL Token Transaction WCCon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction WCCon",""
"","162","Test Solana SDK Test SPL Token Transaction OPRAon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction OPRAon",""
"","182","Test Solana SDK Test SPL Token Transaction GMT","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction GMT",""
"","366","Test ICX SDK sign tx","","2026-09-09","passed","2026-09-09","","Test ICX SDK","Test ICX SDK sign tx",""
"","168","Test Solana SDK Test SPL Token Transaction ALOYon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction ALOYon",""
"","163","Test Solana SDK Test SPL Token Transaction POWIon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction POWIon",""
"","163","Test Solana SDK Test SPL Token Transaction CLOAon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction CLOAon",""
"","7","Test Solana SDK Test Get Token Address","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test Get Token Address",""
"","0","Test KAS SDK Test validateInputs Test input without 0 value","","2026-09-09","passed","2026-09-09","","Test KAS SDK","Test KAS SDK Test validateInputs Test input without 0 value",""
"","303","Test KSM SDK Test KSM Nominate nominate with address 0 and single hash","","2026-09-09","passed","2026-09-09","","Test DOT SDK","Test KSM SDK Test KSM Nominate nominate with address 0 and single hash",""
"","162","Test Solana SDK Test SPL Token Transaction NUEon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction NUEon",""
"","160","Test Solana SDK Test SPL Token Transaction ONon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction ONon",""
"","165","Test Solana SDK Test SPL Token Transaction HUBBon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction HUBBon",""
"","162","Test Solana SDK Test SPL Token Transaction LITEon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction LITEon",""
"","163","Test Solana SDK Test SPL Token Transaction LEMBon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction LEMBon",""
"","1","Test KAS SDK Test getTransferArgument with v1 output address","","2026-09-09","passed","2026-09-09","","Test KAS SDK","Test KAS SDK Test getTransferArgument with v1 output address",""
"","165","Test Solana SDK Test SPL Token Transaction CPNGon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction CPNGon",""
"","361","Test BSC SDK Test Sign Transfer BSC Transaction","","2026-09-09","passed","2026-09-09","","Test BSC SDK","Test BSC SDK Test Sign Transfer BSC Transaction",""
"","164","Test Solana SDK Test SPL Token Transaction COHUon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction COHUon",""
"","173","Test Solana SDK Test SPL Token Transaction ABNBon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction ABNBon",""
"","160","Test Solana SDK Test SPL Token Transaction TENon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction TENon",""
"","163","Test Solana SDK Test SPL Token Transaction QLTAon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction QLTAon",""
"","161","Test Solana SDK Test SPL Token Transaction GMEon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction GMEon",""
"","128","Test XTZ SDK XTZ: get address 0","","2026-09-09","passed","2026-09-09","","Test XTZ SDK","Test XTZ SDK XTZ: get address 0",""
"","162","Test Solana SDK Test SPL Token Transaction FLHYon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction FLHYon",""
"","0","Test KAS SDK Test validateChange Test transaction with invalid change","","2026-09-09","passed","2026-09-09","","Test KAS SDK","Test KAS SDK Test validateChange Test transaction with invalid change",""
"","159","Test Solana SDK Test SPL Token Transaction VPGon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction VPGon",""
"","878","Test ADA SDK Test sign transaction TokenTransfer sends official token NIGHT (verified symbol once signed, otherwise @NIGHT)","","2026-09-09","passed","2026-09-09","","Test ADA SDK","Test ADA SDK Test sign transaction TokenTransfer sends official token NIGHT (verified symbol once signed, otherwise @NIGHT)",""
"","161","Test Solana SDK Test SPL Token Transaction LASRon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction LASRon",""
"","1","assertTokenTransferSupported rejects a Byron (legacy) receiver — it cannot hold native tokens","","2026-09-09","passed","2026-09-09","","getTokenInfoArgument: official token payloads","assertTokenTransferSupported rejects a Byron (legacy) receiver — it cannot hold native tokens",""
"","166","Test Solana SDK Test SPL Token Transaction CRWDon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction CRWDon",""
"","1","Test KAS SDK Test validateChange Test normal change","","2026-09-09","passed","2026-09-09","","Test KAS SDK","Test KAS SDK Test validateChange Test normal change",""
"","160","Test Solana SDK Test SPL Token Transaction NVDAon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction NVDAon",""
"","165","Test Solana SDK Test SPL Token Transaction COPXon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction COPXon",""
"","165","Test Solana SDK Test SPL Token Transaction GOOGLon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction GOOGLon",""
"","1544","Test ADA SDK Test sign transaction StakeDelegate without token","","2026-09-09","passed","2026-09-09","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDelegate without token",""
"","907","Test ADA SDK Test sign transaction Transfer with token","","2026-09-09","passed","2026-09-09","","Test ADA SDK","Test ADA SDK Test sign transaction Transfer with token",""
"","167","Test Solana SDK Test SPL Token Transaction GRNDon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction GRNDon",""
"","163","Test Solana SDK Test SPL Token Transaction DRAMon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction DRAMon",""
"","161","Test Solana SDK Test SPL Token Transaction SPOTon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction SPOTon",""
"","168","Test Solana SDK Test SPL Token Transaction APPon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction APPon",""
"","1","Test KAS SDK Test getAddressByPublicKey with version 1","","2026-09-09","passed","2026-09-09","","Test KAS SDK","Test KAS SDK Test getAddressByPublicKey with version 1",""
"","162","Test Solana SDK Test SPL Token Transaction TQQQon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction TQQQon",""
"","187","Test Solana SDK Test SPL Token Transaction USDT","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction USDT",""
"","165","Test Solana SDK Test SPL Token Transaction ARQQon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction ARQQon",""
"","432","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Success With 100000000 USDC","","2026-09-09","passed","2026-09-09","","Test Sui SDK","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Success With 100000000 USDC",""
"","152","Test BCH SDK BCH signTransaction to address starts with 3 and no changes","","2026-09-09","passed","2026-09-09","","Test BCH SDK","Test BCH SDK BCH signTransaction to address starts with 3 and no changes",""
"","165","Test Solana SDK Test SPL Token Transaction ALBon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction ALBon",""
"","165","Test Solana SDK Test SPL Token Transaction IVVon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction IVVon",""
"","429","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Success With 99999999 USDC","","2026-09-09","passed","2026-09-09","","Test Sui SDK","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Success With 99999999 USDC",""
"","164","Test Solana SDK Test SPL Token Transaction FLEXon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction FLEXon",""
"","162","Test Solana SDK Test SPL Token Transaction NOCon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction NOCon",""
"","164","Test Solana SDK Test SPL Token Transaction FSOLon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction FSOLon",""
"","282","Test BCH SDK BCH signTransaction to address starts with 1","","2026-09-09","passed","2026-09-09","","Test BCH SDK","Test BCH SDK BCH signTransaction to address starts with 1",""
"","1","Test scriptUtil.getXXXArguments function getDelegateAndCreateAccountArguments with compute budget","","2026-09-09","passed","2026-09-09","","Test scriptUtil.getXXXArguments function","Test scriptUtil.getXXXArguments function getDelegateAndCreateAccountArguments with compute budget",""
"","160","Test Solana SDK Test SPL Token Transaction RDWon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction RDWon",""
"","1","assertTokenTransferSupported rejects decimals above 20, or >= 256 (which would overflow the 1-byte field)","","2026-09-09","passed","2026-09-09","","getTokenInfoArgument: official token payloads","assertTokenTransferSupported rejects decimals above 20, or >= 256 (which would overflow the 1-byte field)",""
"","165","Test Solana SDK Test SPL Token Transaction ENBon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction ENBon",""
"","1","Test KAS SDK Test validateOutputs Test output without 0 value","","2026-09-09","passed","2026-09-09","","Test KAS SDK","Test KAS SDK Test validateOutputs Test output without 0 value",""
"","163","Test Solana SDK Test SPL Token Transaction DASHon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction DASHon",""
"","162","Test Solana SDK Test SPL Token Transaction SOXSon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction SOXSon",""
"","161","Test Solana SDK Test SPL Token Transaction WULFon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction WULFon",""
"","168","Test Solana SDK Test SPL Token Transaction ADIon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction ADIon",""
"","162","Test Solana SDK Test SPL Token Transaction NVOon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction NVOon",""
"","167","Test Solana SDK Test SPL Token Transaction FLNCon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction FLNCon",""
"","168","Test Solana SDK Test SPL Token Transaction AAOIon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction AAOIon",""
"","1541","Test ADA SDK Test sign transaction StakeRegister with token","","2026-09-09","passed","2026-09-09","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegister with token",""
"","165","Test Solana SDK Test SPL Token Transaction QUBTon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction QUBTon",""
