"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1068","Test ADA SDK Test sign transaction StakeDelegate without token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDelegate without token",""
"","1049","Test ADA SDK Test sign transaction StakeWithdraw with token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeWithdraw with token",""
"","778","Test ADA SDK Test sign transaction Transfer without token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:42:59 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Transfer without token",""
"","1088","Test ADA SDK Test sign transaction StakeRegister with token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegister with token",""
"","1075","Test ADA SDK Test sign transaction StakeRegisterAndDelegate with token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegisterAndDelegate with token",""
"","1057","Test ADA SDK Test sign transaction Abstain without token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Abstain without token",""
"","1102","Test ADA SDK Test sign transaction StakeRegisterAndDelegate without token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegisterAndDelegate without token",""
"","1081","Test ADA SDK Test sign transaction StakeDeregister with token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDeregister with token",""
"","736","Test ADA SDK Test sign transaction Transfer with token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:42:59 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Transfer with token",""
"","1069","Test ADA SDK Test sign transaction StakeRegister without token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegister without token",""
"","1057","Test ADA SDK Test sign transaction StakeDeregister without token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDeregister without token",""
"","1060","Test ADA SDK Test sign transaction StakeDelegate with token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDelegate with token",""
"","660","Test ADA SDK Test Get Address index 0 address","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:42:59 UTC 2026","","Test ADA SDK","Test ADA SDK Test Get Address index 0 address",""
"","1053","Test ADA SDK Test sign transaction Abstain with token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Abstain with token",""
"","1049","Test ADA SDK Test sign transaction StakeWithdraw without token","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:43:00 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeWithdraw without token",""
"","378","Test ADA SDK Test sign message signMessage with stake account","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:42:59 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign message signMessage with stake account",""
"","360","Test ADA SDK Test sign message signMessage with addressIndex 0","","Fri Jun 26 05:42:59 UTC 2026","passed","Fri Jun 26 05:42:59 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign message signMessage with addressIndex 0",""
