"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1101","Test ADA SDK Test sign transaction StakeWithdraw with token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeWithdraw with token",""
"","364","Test ADA SDK Test sign message signMessage with stake account","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign message signMessage with stake account",""
"","1102","Test ADA SDK Test sign transaction StakeDeregister with token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDeregister with token",""
"","363","Test ADA SDK Test sign message signMessage with addressIndex 0","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign message signMessage with addressIndex 0",""
"","1112","Test ADA SDK Test sign transaction StakeDelegate with token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDelegate with token",""
"","756","Test ADA SDK Test sign transaction Transfer with token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Transfer with token",""
"","822","Test ADA SDK Test sign transaction Transfer without token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Transfer without token",""
"","1102","Test ADA SDK Test sign transaction StakeWithdraw without token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeWithdraw without token",""
"","1152","Test ADA SDK Test sign transaction StakeRegister with token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegister with token",""
"","1150","Test ADA SDK Test sign transaction StakeDeregister without token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDeregister without token",""
"","685","Test ADA SDK Test Get Address index 0 address","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test Get Address index 0 address",""
"","1149","Test ADA SDK Test sign transaction Abstain with token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Abstain with token",""
"","1125","Test ADA SDK Test sign transaction StakeRegisterAndDelegate without token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegisterAndDelegate without token",""
"","1117","Test ADA SDK Test sign transaction StakeRegisterAndDelegate with token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegisterAndDelegate with token",""
"","1110","Test ADA SDK Test sign transaction StakeDelegate without token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDelegate without token",""
"","1119","Test ADA SDK Test sign transaction StakeRegister without token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegister without token",""
"","1106","Test ADA SDK Test sign transaction Abstain without token","","Thu Jun 25 12:58:47 UTC 2026","passed","Thu Jun 25 12:58:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Abstain without token",""
