"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 09:18:02 GMT 2024","Thu Dec 12 09:18:02 GMT 2024","76","","Test Sui SDK","","Test Sui SDK Test Sign Smart Transaction Test Smart Transaction Failed With Different Sender","","Test Sui SDK Test Sign Smart Transaction Test Smart Transaction Failed With Different Sender",""
"failed","Thu Dec 12 09:18:08 GMT 2024","Thu Dec 12 09:18:08 GMT 2024","6","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getTokenTransferArguments for 10 coinObjects","","Test scriptUtil.getXXXArguments function getTokenTransferArguments for 10 coinObjects",""
"passed","Thu Dec 12 09:18:02 GMT 2024","Thu Dec 12 09:18:02 GMT 2024","2","","Test Sui SDK","","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With 0 SUI","","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With 0 SUI",""
"passed","Thu Dec 12 09:18:02 GMT 2024","Thu Dec 12 09:18:02 GMT 2024","421","","Test Sui SDK","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Success With 0.001 USDC","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Success With 0.001 USDC",""
"passed","Thu Dec 12 09:18:02 GMT 2024","Thu Dec 12 09:18:02 GMT 2024","0","","Test Sui SDK","","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With Empty String As Gas Budget","","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With Empty String As Gas Budget",""
"failed","Thu Dec 12 09:18:08 GMT 2024","Thu Dec 12 09:18:08 GMT 2024","4","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getTokenTransferArguments","","Test scriptUtil.getXXXArguments function getTokenTransferArguments",""
"passed","Thu Dec 12 09:18:02 GMT 2024","Thu Dec 12 09:18:02 GMT 2024","0","","Test Sui SDK","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With Invalid To Address","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With Invalid To Address",""
"passed","Thu Dec 12 09:18:02 GMT 2024","Thu Dec 12 09:18:02 GMT 2024","1","","Test Sui SDK","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With Invalid Gas Payment Object Id","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With Invalid Gas Payment Object Id",""
"passed","Thu Dec 12 09:18:02 GMT 2024","Thu Dec 12 09:18:02 GMT 2024","0","","Test Sui SDK","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With 0 As Gas Budget","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With 0 As Gas Budget",""
"passed","Thu Dec 12 09:18:02 GMT 2024","Thu Dec 12 09:18:02 GMT 2024","1","","Test Sui SDK","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With Empty Coin Objects","","Test Sui SDK Test Sign Token Transfer Transaction Test Token Transfer Transaction Failed With Empty Coin Objects",""
"passed","Thu Dec 12 09:18:02 GMT 2024","Thu Dec 12 09:18:02 GMT 2024","1","","Test Sui SDK","","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With Invalid String As Gas Price","","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With Invalid String As Gas Price",""
