"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Test KAS SDK Test validateChange Test normal change","","2026-09-09","passed","2026-09-09","","Test KAS SDK","Test KAS SDK Test validateChange Test normal change",""
"","0","isBase58Format accepts a valid 44-char base58 pubkey","","2026-09-09","passed","2026-09-09","","isBase58Format","isBase58Format accepts a valid 44-char base58 pubkey",""
"","1","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With 0 SUI","","2026-09-09","passed","2026-09-09","","Test Sui SDK","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With 0 SUI",""
"","247","Test DOT SDK Test DOT Nominate nominate with address 0 and double hash","","2026-09-09","passed","2026-09-09","","Test DOT SDK","Test DOT SDK Test DOT Nominate nominate with address 0 and double hash",""
"","1248","Test ADA SDK Test sign transaction Abstain without token","","2026-09-09","passed","2026-09-09","","Test ADA SDK","Test ADA SDK Test sign transaction Abstain without token",""
"","140","Test Solana SDK Test SPL Token Transaction PLTRon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction PLTRon",""
"","142","Test Solana SDK Test SPL Token Transaction QCOMon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction QCOMon",""
"","141","Test Solana SDK Test SPL Token Transaction FCELon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction FCELon",""
"","142","Test Solana SDK Test SPL Token Transaction FLNCon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction FLNCon",""
"","147","Test Solana SDK Test SPL Token Transaction FGDLon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction FGDLon",""
"","142","Test Solana SDK Test SPL Token Transaction MEIon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction MEIon",""
"","143","Test Solana SDK Test SPL Token Transaction INTUon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction INTUon",""
"","140","Test Solana SDK Test SPL Token Transaction SYSBon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction SYSBon",""
"","1","Test scriptUtil.getXXXArguments function getUndelegateArguments","","2026-09-09","passed","2026-09-09","","Test scriptUtil.getXXXArguments function","Test scriptUtil.getXXXArguments function getUndelegateArguments",""
"","143","Test Solana SDK Test SPL Token Transaction AURon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction AURon",""
"","139","Test Solana SDK Test SPL Token Transaction VICRon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction VICRon",""
"","142","Test Solana SDK Test SPL Token Transaction FLHYon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction FLHYon",""
"","144","Test Solana SDK Test SPL Token Transaction ARGTon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction ARGTon",""
"","0","Test KAS SDK Test validateAmountCanDisplayOnProCard Test normal transfer amount","","2026-09-09","passed","2026-09-09","","Test KAS SDK","Test KAS SDK Test validateAmountCanDisplayOnProCard Test normal transfer amount",""
"","0","getTokenInfoArgument: official token payloads USDM: stored payload equals the SDK-built token-info union","","2026-09-09","passed","2026-09-09","","getTokenInfoArgument: official token payloads","getTokenInfoArgument: official token payloads USDM: stored payload equals the SDK-built token-info union",""
"","0","Test scriptUtil.getXXXArguments function getWithdrawArguments with compute budget","","2026-09-09","passed","2026-09-09","","Test scriptUtil.getXXXArguments function","Test scriptUtil.getXXXArguments function getWithdrawArguments with compute budget",""
"","3","Test scriptUtil.getXXXArguments function getSplTokenTransferArguments","","2026-09-09","passed","2026-09-09","","Test scriptUtil.getXXXArguments function","Test scriptUtil.getXXXArguments function getSplTokenTransferArguments",""
"","142","Test Solana SDK Test SPL Token Transaction GEVon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction GEVon",""
"","146","Test Solana SDK Test SPL Token Transaction FNon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction FNon",""
"","140","Test Solana SDK Test SPL Token Transaction ETNon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction ETNon",""
"","0","isBase58Format rejects empty or undefined input","","2026-09-09","passed","2026-09-09","","isBase58Format","isBase58Format rejects empty or undefined input",""
"","143","Test Solana SDK Test SPL Token Transaction MYRGon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction MYRGon",""
"","21","Test TRX SDK Test Get Address returns address from address publicKey","","2026-09-09","passed","2026-09-09","","Test TRX SDK","Test TRX SDK Test Get Address returns address from address publicKey",""
"","147","Test Solana SDK Test SPL Token Transaction EQTon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction EQTon",""
"","146","Test Solana SDK Test SPL Token Transaction NTESon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction NTESon",""
"","79","Test DOT SDK Test Get DOT Address test get index 0 address","","2026-09-09","passed","2026-09-09","","Test DOT SDK","Test DOT SDK Test Get DOT Address test get index 0 address",""
"","140","Test Solana SDK Test SPL Token Transaction VFSon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction VFSon",""
"","144","Test Solana SDK Test SPL Token Transaction CSCOon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction CSCOon",""
"","0","TRX signature assembly is always 65 bytes for normal r value","","2026-09-09","passed","2026-09-09","","TRX signature assembly","TRX signature assembly is always 65 bytes for normal r value",""
"","109","Test Solana SDK Test Get Address","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test Get Address",""
"","140","Test Solana SDK Test SPL Token Transaction XYZon","","2026-09-09","passed","2026-09-09","","Test Solana SDK","Test Solana SDK Test SPL Token Transaction XYZon",""
