"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 23 05:21:39 GMT 2025","Fri May 23 05:21:39 GMT 2025","302","","Test EVM SDK","","Test EVM SDK Test EVM Celo SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CELO token:","","Test EVM SDK Test EVM Celo SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CELO token:",""
"passed","Fri May 23 05:21:39 GMT 2025","Fri May 23 05:21:39 GMT 2025","512","","Test EVM SDK","","Test EVM SDK Test EVM Optimism SDK send erc20 token to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WBTC token:","","Test EVM SDK Test EVM Optimism SDK send erc20 token to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WBTC token:",""
"passed","Fri May 23 05:26:31 GMT 2025","Fri May 23 05:26:31 GMT 2025","437","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds",""
"passed","Fri May 23 05:21:39 GMT 2025","Fri May 23 05:21:39 GMT 2025","506","","Test EVM SDK","","Test EVM SDK Test EVM Polygon SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e UNI token:","","Test EVM SDK Test EVM Polygon SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e UNI token:",""
"passed","Fri May 23 05:21:39 GMT 2025","Fri May 23 05:21:39 GMT 2025","860","","Test EVM SDK","","Test EVM SDK Test EVM Polygon SDK Send eip1559 smart transaction to ","","Test EVM SDK Test EVM Polygon SDK Send eip1559 smart transaction to ",""
"passed","Fri May 23 05:21:39 GMT 2025","Fri May 23 05:21:39 GMT 2025","403","","Test EVM SDK","","Test EVM SDK Test EVM Aurora SDK recover address Recover address Get address 0","","Test EVM SDK Test EVM Aurora SDK recover address Recover address Get address 0",""
"passed","Fri May 23 05:21:39 GMT 2025","Fri May 23 05:21:39 GMT 2025","511","","Test EVM SDK","","Test EVM SDK Test EVM Optimism SDK Send smart contract transaction to $to","","Test EVM SDK Test EVM Optimism SDK Send smart contract transaction to $to",""
"passed","Fri May 23 05:21:39 GMT 2025","Fri May 23 05:21:39 GMT 2025","300","","Test EVM SDK","","Test EVM SDK Test Fantom Staking Transaction Send staking transaction to 0xfc00face00000000000000000000000000000000","","Test EVM SDK Test Fantom Staking Transaction Send staking transaction to 0xfc00face00000000000000000000000000000000",""
"passed","Fri May 23 05:21:39 GMT 2025","Fri May 23 05:21:39 GMT 2025","482","","Test EVM SDK","","Test EVM SDK Test EVM Cronos SDK Send eip1559 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Cronos SDK Send eip1559 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Fri May 23 05:21:39 GMT 2025","Fri May 23 05:21:39 GMT 2025","833","","Test EVM SDK","","Test EVM SDK Test EVM Optimism SDK Send eip1559 smart transaction to ","","Test EVM SDK Test EVM Optimism SDK Send eip1559 smart transaction to ",""
