"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","292","","Test EVM SDK","","Test EVM SDK Test EVM zkSync SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WETH token:","","Test EVM SDK Test EVM zkSync SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WETH token:",""
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","299","","Test EVM SDK","","Test EVM SDK Test EVM Base SDK recover address Recover address Get address 0 from account key","","Test EVM SDK Test EVM Base SDK recover address Recover address Get address 0 from account key",""
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","496","","Test EVM SDK","","Test EVM SDK Test EVM Scroll SDK Send transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Scroll SDK Send transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","860","","Test EVM SDK","","Test EVM SDK Test EVM Optimism SDK Send smart contract segment transaction to ","","Test EVM SDK Test EVM Optimism SDK Send smart contract segment transaction to ",""
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","303","","Test EVM SDK","","Test EVM SDK Test EVM Polygon SDK Send eip1559 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Polygon SDK Send eip1559 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","477","","Test EVM SDK","","Test EVM SDK Test EVM OKX SDK Send eip1559 smart transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM OKX SDK Send eip1559 smart transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","279","","Test EVM SDK","","Test EVM SDK Test EVM Scroll SDK Send smart contract transaction to 0x7ceb23fd6bc0add59e62ac25578270cff1b9f619","","Test EVM SDK Test EVM Scroll SDK Send smart contract transaction to 0x7ceb23fd6bc0add59e62ac25578270cff1b9f619",""
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","306","","Test EVM SDK","","Test EVM SDK Test EVM Arbitrum SDK send erc20 token to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e UNI token:","","Test EVM SDK Test EVM Arbitrum SDK send erc20 token to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e UNI token:",""
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","864","","Test EVM SDK","","Test EVM SDK Test EVM Fantom SDK Send eip1559 smart contract segment transaction to $to","","Test EVM SDK Test EVM Fantom SDK Send eip1559 smart contract segment transaction to $to",""
"passed","Mon Feb 03 05:30:44 GMT 2025","Mon Feb 03 05:30:44 GMT 2025","296","","Test EVM SDK","","Test EVM SDK Test EVM OKX SDK Send transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM OKX SDK Send transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
