"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","569","","Test EVM SDK","","Test EVM SDK Test EVM Cronos SDK Send transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Cronos SDK Send transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","457","","Test EVM SDK","","Test EVM SDK Test EVM Celo SDK Send eip1559 smart transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Celo SDK Send eip1559 smart transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","480","","Test EVM SDK","","Test EVM SDK Test EVM Base SDK Send eip1559 smart transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Base SDK Send eip1559 smart transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","604","","Test EVM SDK","","Test EVM SDK Test EVM Polygon SDK Send smart contract segment transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Polygon SDK Send smart contract segment transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","484","","Test EVM SDK","","Test EVM SDK Test EVM Avax C SDK Send eip1559 smart transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Avax C SDK Send eip1559 smart transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","758","","Test EVM SDK","","Test EVM SDK Test EVM Fantom SDK Send eip1559 smart transaction to ","","Test EVM SDK Test EVM Fantom SDK Send eip1559 smart transaction to ",""
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","280","","Test EVM SDK","","Test EVM SDK Test EVM Aurora SDK Send transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e","","Test EVM SDK Test EVM Aurora SDK Send transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e",""
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","468","","Test EVM SDK","","Test EVM SDK Test EVM Arbitrum SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LINK token:","","Test EVM SDK Test EVM Arbitrum SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LINK token:",""
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","283","","Test EVM SDK","","Test EVM SDK Test EVM Avax C SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e EURC token:","","Test EVM SDK Test EVM Avax C SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e EURC token:",""
"passed","Fri May 23 03:47:18 GMT 2025","Fri May 23 03:47:18 GMT 2025","603","","Test EVM SDK","","Test EVM SDK Test EVM zkSync SDK Send eip1559 smart contract segment transaction to $to","","Test EVM SDK Test EVM zkSync SDK Send eip1559 smart contract segment transaction to $to",""
