"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","377","Test ADA SDK Test sign message signMessage with stake account","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign message signMessage with stake account",""
"","1095","Test ADA SDK Test sign transaction StakeRegisterAndDelegate with token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegisterAndDelegate with token",""
"","740","Test ADA SDK Test sign transaction Transfer with token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Transfer with token",""
"","1069","Test ADA SDK Test sign transaction Abstain with token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Abstain with token",""
"","1071","Test ADA SDK Test sign transaction StakeDelegate without token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDelegate without token",""
"","1065","Test ADA SDK Test sign transaction Abstain without token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Abstain without token",""
"","1107","Test ADA SDK Test sign transaction StakeRegisterAndDelegate without token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegisterAndDelegate without token",""
"","1086","Test ADA SDK Test sign transaction StakeRegister without token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegister without token",""
"","1094","Test ADA SDK Test sign transaction StakeDeregister with token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDeregister with token",""
"","793","Test ADA SDK Test sign transaction Transfer without token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction Transfer without token",""
"","388","Test ADA SDK Test sign message signMessage with addressIndex 0","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign message signMessage with addressIndex 0",""
"","1074","Test ADA SDK Test sign transaction StakeDelegate with token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDelegate with token",""
"","661","Test ADA SDK Test Get Address index 0 address","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:47 UTC 2026","","Test ADA SDK","Test ADA SDK Test Get Address index 0 address",""
"","1062","Test ADA SDK Test sign transaction StakeWithdraw with token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeWithdraw with token",""
"","1074","Test ADA SDK Test sign transaction StakeDeregister without token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeDeregister without token",""
"","1065","Test ADA SDK Test sign transaction StakeWithdraw without token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeWithdraw without token",""
"","1091","Test ADA SDK Test sign transaction StakeRegister with token","","Fri Jun 26 05:19:47 UTC 2026","passed","Fri Jun 26 05:19:48 UTC 2026","","Test ADA SDK","Test ADA SDK Test sign transaction StakeRegister with token",""
