"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Functional Test algorand","","Test CoolWallet SDK Core Functional Test algorand",""
"skipped","Thu Aug 28 06:57:11 GMT 2025","Thu Aug 28 06:57:11 GMT 2025","0","","Test signECDSA","","Test signECDSA should sign eth transaction hash correctly","","Test signECDSA should sign eth transaction hash correctly",""
"skipped","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Functional Test rlp erc20 execute script","","Test CoolWallet SDK Core Functional Test rlp erc20 execute script",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","605","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Register Test register success","","Test CoolWallet SDK Core Register Test register success",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","391","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover failed: no backup data","","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover failed: no backup data",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","459","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: no register data","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: no register data",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","588","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds with no backup data and supports repeated execution","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds with no backup data and supports repeated execution",""
"passed","Thu Aug 28 06:57:11 GMT 2025","Thu Aug 28 06:57:11 GMT 2025","46","","utils","","utils createSeedsHexByMnemonic","","utils createSeedsHexByMnemonic",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","517","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: not supports repeated execution","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: not supports repeated execution",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","520","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","445","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds even if the appId can't be recognized","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds even if the appId can't be recognized",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","110","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Functional Test derive Curve25519 publicKey","","Test CoolWallet SDK Core Functional Test derive Curve25519 publicKey",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","464","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete failed: the appId can't be recognized","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete failed: the appId can't be recognized",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","420","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","443","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover succeeds","","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover succeeds",""
"passed","Thu Aug 28 06:57:00 GMT 2025","Thu Aug 28 06:57:00 GMT 2025","79","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Backup Test backup","","Test CoolWallet SDK Core Backup Test backup",""
