"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 11 11:25:05 GMT 2024","Wed Dec 11 11:25:05 GMT 2024","463","","Test EVM SDK","","Test EVM SDK Test EVM Base SDK Send message transaction to $to","","Test EVM SDK Test EVM Base SDK Send message transaction to $to",""
"passed","Wed Dec 11 11:31:41 GMT 2024","Wed Dec 11 11:31:41 GMT 2024","232","","Test TON SDK","","Test TON SDK Test Sign Transfer Token By diffenent jettonAmount transfer: jettonAmount is 1","","Test TON SDK Test Sign Transfer Token By diffenent jettonAmount transfer: jettonAmount is 1",""
"passed","Wed Dec 11 11:25:05 GMT 2024","Wed Dec 11 11:25:05 GMT 2024","488","","Test EVM SDK","","Test EVM SDK Test EVM Avax C SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LINK.e token:","","Test EVM SDK Test EVM Avax C SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e LINK.e token:",""
"passed","Wed Dec 11 11:31:41 GMT 2024","Wed Dec 11 11:31:41 GMT 2024","465","","Test TON SDK","","Test TON SDK Test Sign Transfer Token By diffenent toAddress transfer: using sender's coin account","","Test TON SDK Test Sign Transfer Token By diffenent toAddress transfer: using sender's coin account",""
"passed","Wed Dec 11 11:21:03 GMT 2024","Wed Dec 11 11:21:03 GMT 2024","283","","Test ETH SDK","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e GGS token","","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e GGS token",""
"passed","Wed Dec 11 11:21:03 GMT 2024","Wed Dec 11 11:21:03 GMT 2024","301","","Test ETH SDK","","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e YFI token","","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e YFI token",""
"passed","Wed Dec 11 11:29:04 GMT 2024","Wed Dec 11 11:29:04 GMT 2024","102","","Test KAS SDK","","Test KAS SDK Test retrieving the address at index 0 of the P2PK_SCHNORR script type.","","Test KAS SDK Test retrieving the address at index 0 of the P2PK_SCHNORR script type.",""
"passed","Wed Dec 11 11:25:05 GMT 2024","Wed Dec 11 11:25:05 GMT 2024","614","","Test EVM SDK","","Test EVM SDK Test EVM zkSync SDK Send eip1559 smart transaction to $to","","Test EVM SDK Test EVM zkSync SDK Send eip1559 smart transaction to $to",""
"passed","Wed Dec 11 11:25:05 GMT 2024","Wed Dec 11 11:25:05 GMT 2024","465","","Test EVM SDK","","Test EVM SDK Test EVM Polygon SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e UST token:","","Test EVM SDK Test EVM Polygon SDK Send eip1559 erc20 transaction to 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e UST token:",""
"passed","Wed Dec 11 11:29:25 GMT 2024","Wed Dec 11 11:29:25 GMT 2024","0","","Test Sui SDK","","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With Empty Gas Payment","","Test Sui SDK Test Sign Coin Transfer Test Coin Transfer Transaction Failed With Empty Gas Payment",""
"passed","Wed Dec 11 11:25:05 GMT 2024","Wed Dec 11 11:25:05 GMT 2024","621","","Test EVM SDK","","Test EVM SDK Test EVM Cronos SDK Send smart contract segment transaction to ","","Test EVM SDK Test EVM Cronos SDK Send smart contract segment transaction to ",""
