"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","478","Test ETH SDK ETH test sign message transaction","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign message transaction",""
"","479","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e AAVE token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e AAVE token",""
"","477","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e HT token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e HT token",""
"","296","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WAX token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WAX token",""
"","495","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e XDCE token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e XDCE token",""
"","486","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e FEG token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e FEG token",""
"","479","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e SRM token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e SRM token",""
"","294","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e SNT token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e SNT token",""
"","312","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e IOST token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e IOST token",""
"","327","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e BCNT token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e BCNT token",""
"","488","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e MITH token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e MITH token",""
"","474","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CEL token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CEL token",""
"","476","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e Unofficial token THETA","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e Unofficial token THETA",""
"","296","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CWTT token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CWTT token",""
"","499","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e FTM token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e FTM token",""
"","503","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e wCELO token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e wCELO token",""
"","506","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e MANA token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e MANA token",""
"","465","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e BNS token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e BNS token",""
"","300","Test ETH SDK ETH test sign smart contract transaction 0x095ea7b3000000000000000000000000bdcc4dbd6bbccc5b0d1c83c62d6ceeef1746a48a0000000000000000000000000000000000000000000000000000000000000001","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign smart contract transaction 0x095ea7b3000000000000000000000000bdcc4dbd6bbccc5b0d1c83c62d6ceeef1746a48a0000000000000000000000000000000000000000000000000000000000000001",""
"","492","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e SAI token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e SAI token",""
"","503","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WCT token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WCT token",""
"","295","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e JOY token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e JOY token",""
"","311","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e MTL token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e MTL token",""
"","517","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e AXS token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e AXS token",""
"","308","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e TUSD token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e TUSD token",""
"","487","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CHZ token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e CHZ token",""
"","301","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e ORDER token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e ORDER token",""
"","588","Test ETH SDK ETH test sign transaction","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign transaction",""
"","298","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e USDC token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign eip1559 erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e USDC token",""
"","297","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WFIL token","","Thu May 21 02:59:32 UTC 2026","passed","Thu May 21 02:59:32 UTC 2026","","Test ETH SDK","Test ETH SDK ETH test sign erc20 transactions 0x8A1628c2397F6cA75579A45E81EE3e17DF19720e WFIL token",""
