"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","701","Test CoolWallet SDK Core Register Test register success","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Register Test register success",""
"","0","Test CoolWallet SDK Core Functional Test algorand","","Thu May 21 07:55:58 UTC 2026","skipped","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Functional Test algorand",""
"","496","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover succeeds","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover succeeds",""
"","576","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds",""
"","541","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: not supports repeated execution","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: not supports repeated execution",""
"","43","utils createSeedsHexByMnemonic","","Thu May 21 07:56:11 UTC 2026","passed","Thu May 21 07:56:11 UTC 2026","","utils","utils createSeedsHexByMnemonic",""
"","0","Test CoolWallet SDK Core Functional Test rlp erc20 execute script","","Thu May 21 07:55:58 UTC 2026","skipped","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Functional Test rlp erc20 execute script",""
"","0","Test signECDSA should sign eth transaction hash correctly","","Thu May 21 07:56:11 UTC 2026","skipped","Thu May 21 07:56:11 UTC 2026","","Test signECDSA","Test signECDSA should sign eth transaction hash correctly",""
"","388","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover failed: no backup data","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover failed: no backup data",""
"","451","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds even if the appId can't be recognized","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds even if the appId can't be recognized",""
"","644","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds with no backup data and supports repeated execution","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds with no backup data and supports repeated execution",""
"","125","Test CoolWallet SDK Core Functional Test derive Curve25519 publicKey","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Functional Test derive Curve25519 publicKey",""
"","524","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete failed: the appId can't be recognized","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete failed: the appId can't be recognized",""
"","463","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds",""
"","94","Test CoolWallet SDK Core Backup Test backup","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Backup Test backup",""
"","517","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: no register data","","Thu May 21 07:55:58 UTC 2026","passed","Thu May 21 07:55:58 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: no register data",""
