"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 03 07:02:35 GMT 2025","Fri Oct 03 07:02:35 GMT 2025","221","","Test Solana SDK","","Test Solana SDK Test SPL Token Transaction","","Test Solana SDK Test SPL Token Transaction",""
"passed","Fri Oct 03 07:03:58 GMT 2025","Fri Oct 03 07:03:58 GMT 2025","121","","Test XLM SDK","","Test XLM SDK Test KAG CoinType Test Sign Transfer KAG Transaction for protocol BIP44","","Test XLM SDK Test KAG CoinType Test Sign Transfer KAG Transaction for protocol BIP44",""
"passed","Fri Oct 03 07:03:58 GMT 2025","Fri Oct 03 07:03:58 GMT 2025","117","","Test XLM SDK","","Test XLM SDK Test KAG CoinType Test Sign Transfer KAG Transaction for protocol SLIP0010","","Test XLM SDK Test KAG CoinType Test Sign Transfer KAG Transaction for protocol SLIP0010",""
"passed","Fri Oct 03 07:03:58 GMT 2025","Fri Oct 03 07:03:58 GMT 2025","90","","Test XLM SDK","","Test XLM SDK Test KAU CoinType Test Get index 1 address","","Test XLM SDK Test KAU CoinType Test Get index 1 address",""
"passed","Fri Oct 03 07:02:41 GMT 2025","Fri Oct 03 07:02:41 GMT 2025","2","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getDelegateAndCreateAccountArguments","","Test scriptUtil.getXXXArguments function getDelegateAndCreateAccountArguments",""
"passed","Fri Oct 03 07:02:41 GMT 2025","Fri Oct 03 07:02:41 GMT 2025","2","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getTransferArguments","","Test scriptUtil.getXXXArguments function getTransferArguments",""
"passed","Fri Oct 03 07:03:58 GMT 2025","Fri Oct 03 07:03:58 GMT 2025","127","","Test XLM SDK","","Test XLM SDK Test KAU CoinType Test Sign Transfer KAG Transaction for protocol SLIP0010","","Test XLM SDK Test KAU CoinType Test Sign Transfer KAG Transaction for protocol SLIP0010",""
"passed","Fri Oct 03 07:02:35 GMT 2025","Fri Oct 03 07:02:35 GMT 2025","210","","Test Solana SDK","","Test Solana SDK Test Staking Withdraw with different toPubkey","","Test Solana SDK Test Staking Withdraw with different toPubkey",""
"passed","Fri Oct 03 07:02:35 GMT 2025","Fri Oct 03 07:02:35 GMT 2025","231","","Test Solana SDK","","Test Solana SDK Test Normal Transfer","","Test Solana SDK Test Normal Transfer",""
"passed","Fri Oct 03 07:02:41 GMT 2025","Fri Oct 03 07:02:41 GMT 2025","1","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getWithdrawArguments with compute budget","","Test scriptUtil.getXXXArguments function getWithdrawArguments with compute budget",""
"passed","Fri Oct 03 07:03:58 GMT 2025","Fri Oct 03 07:03:58 GMT 2025","94","","Test XLM SDK","","Test XLM SDK Test KAG CoinType Test Get index 0 address","","Test XLM SDK Test KAG CoinType Test Get index 0 address",""
"passed","Fri Oct 03 07:03:58 GMT 2025","Fri Oct 03 07:03:58 GMT 2025","120","","Test XLM SDK","","Test XLM SDK Test XLM CoinType Test Get index 0 address","","Test XLM SDK Test XLM CoinType Test Get index 0 address",""
"failed","Fri Oct 03 07:02:35 GMT 2025","Fri Oct 03 07:02:35 GMT 2025","200","","Test Solana SDK","","Test Solana SDK Test Normal Transfer With SignTransferTransaction","","Test Solana SDK Test Normal Transfer With SignTransferTransaction",""
"passed","Fri Oct 03 07:02:41 GMT 2025","Fri Oct 03 07:02:41 GMT 2025","1","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getUndelegateArguments","","Test scriptUtil.getXXXArguments function getUndelegateArguments",""
"passed","Fri Oct 03 07:02:35 GMT 2025","Fri Oct 03 07:02:35 GMT 2025","219","","Test Solana SDK","","Test Solana SDK Test Create Token Account and SPL Token Transfer","","Test Solana SDK Test Create Token Account and SPL Token Transfer",""
"passed","Fri Oct 03 07:03:58 GMT 2025","Fri Oct 03 07:03:58 GMT 2025","100","","Test XLM SDK","","Test XLM SDK Test XLM CoinType Test Get index 1 address","","Test XLM SDK Test XLM CoinType Test Get index 1 address",""
"passed","Fri Oct 03 07:02:19 GMT 2025","Fri Oct 03 07:02:19 GMT 2025","455","","Test LTC SDK","","Test LTC SDK Test Sign Transfer LTC Transaction","","Test LTC SDK Test Sign Transfer LTC Transaction",""
"passed","Fri Oct 03 07:02:41 GMT 2025","Fri Oct 03 07:02:41 GMT 2025","0","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getSignMessageArguments","","Test scriptUtil.getXXXArguments function getSignMessageArguments",""
"passed","Fri Oct 03 07:02:35 GMT 2025","Fri Oct 03 07:02:35 GMT 2025","227","","Test Solana SDK","","Test Solana SDK Test Create Token Account and SPL Token Transfer With Compute Budget","","Test Solana SDK Test Create Token Account and SPL Token Transfer With Compute Budget",""
"passed","Fri Oct 03 07:03:58 GMT 2025","Fri Oct 03 07:03:58 GMT 2025","116","","Test XLM SDK","","Test XLM SDK Test KAU CoinType Test Sign Transfer KAG Transaction for protocol BIP44","","Test XLM SDK Test KAU CoinType Test Sign Transfer KAG Transaction for protocol BIP44",""
"passed","Fri Oct 03 07:03:58 GMT 2025","Fri Oct 03 07:03:58 GMT 2025","130","","Test XLM SDK","","Test XLM SDK Test XLM CoinType Test Sign Transfer XLM Transaction for protocol BIP44","","Test XLM SDK Test XLM CoinType Test Sign Transfer XLM Transaction for protocol BIP44",""
"passed","Fri Oct 03 07:02:41 GMT 2025","Fri Oct 03 07:02:41 GMT 2025","1","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getDelegateAndCreateAccountArguments with base58 hex","","Test scriptUtil.getXXXArguments function getDelegateAndCreateAccountArguments with base58 hex",""
"passed","Fri Oct 03 07:02:35 GMT 2025","Fri Oct 03 07:02:35 GMT 2025","200","","Test Solana SDK","","Test Solana SDK Test Staking Withdraw with Same toPubkey","","Test Solana SDK Test Staking Withdraw with Same toPubkey",""
