"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","548","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds",""
"","0","Test CoolWallet SDK Core Functional Test algorand","","Tue Feb 03 11:27:32 UTC 2026","skipped","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Functional Test algorand",""
"","625","Test CoolWallet SDK Core Register Test register success","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Register Test register success",""
"","447","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds even if the appId can't be recognized","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds even if the appId can't be recognized",""
"","546","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: not supports repeated execution","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: not supports repeated execution",""
"","0","Test CoolWallet SDK Core Functional Test rlp erc20 execute script","","Tue Feb 03 11:27:32 UTC 2026","skipped","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Functional Test rlp erc20 execute script",""
"","106","Test CoolWallet SDK Core Functional Test derive Curve25519 publicKey","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Functional Test derive Curve25519 publicKey",""
"","296","Test ZEC SDK Test Get Address P2PKH","","Tue Feb 03 11:27:26 UTC 2026","passed","Tue Feb 03 11:27:26 UTC 2026","","Test ZEC SDK","Test ZEC SDK Test Get Address P2PKH",""
"","373","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover failed: no backup data","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover failed: no backup data",""
"","461","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete failed: the appId can't be recognized","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete failed: the appId can't be recognized",""
"","50","utils createSeedsHexByMnemonic","","Tue Feb 03 11:27:42 UTC 2026","passed","Tue Feb 03 11:27:42 UTC 2026","","utils","utils createSeedsHexByMnemonic",""
"","454","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds",""
"","613","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds with no backup data and supports repeated execution","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds with no backup data and supports repeated execution",""
"","463","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover succeeds","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover succeeds",""
"","111","Test ZEC SDK Test Sign Transfer Tx P2PKH","","Tue Feb 03 11:27:26 UTC 2026","failed","Tue Feb 03 11:27:26 UTC 2026","","Test ZEC SDK","Test ZEC SDK Test Sign Transfer Tx P2PKH",""
"","90","Test CoolWallet SDK Core Backup Test backup","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Test CoolWallet SDK Core Backup Test backup",""
"","0","Test signECDSA should sign eth transaction hash correctly","","Tue Feb 03 11:27:42 UTC 2026","skipped","Tue Feb 03 11:27:42 UTC 2026","","Test signECDSA","Test signECDSA should sign eth transaction hash correctly",""
"","444","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: no register data","","Tue Feb 03 11:27:32 UTC 2026","passed","Tue Feb 03 11:27:32 UTC 2026","","Test CoolWallet SDK Core Functional","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: no register data",""
