"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","304","Test BTC SDK Sign Transfer Tx P2TR(Taproot)","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx P2TR(Taproot)",""
"","202","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2SH_P2WPKH: version=1 的簽章驗得過","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2SH_P2WPKH: version=1 的簽章驗得過",""
"","205","Test BTC SDK Sign Transfer Tx P2SH_P2WPKH(Custom Segwit)","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx P2SH_P2WPKH(Custom Segwit)",""
"","202","Test BTC SDK Sign Transfer Tx with explicit nSequence P2SH_P2WPKH: version=2 + sequence=0xfffffffd（signal RBF）的簽章驗得過","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx with explicit nSequence P2SH_P2WPKH: version=2 + sequence=0xfffffffd（signal RBF）的簽章驗得過",""
"","12","Test BTC SDK Test Get Address P2TR","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Test Get Address P2TR",""
"","242","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2TR: 省略 version 時兩邊都落在預設值 1","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2TR: 省略 version 時兩邊都落在預設值 1",""
"","204","Test BTC SDK Sign Transfer Tx with explicit nSequence P2SH_P2WPKH: version=2 + sequence=0xffffffff 的簽章驗得過","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx with explicit nSequence P2SH_P2WPKH: version=2 + sequence=0xffffffff 的簽章驗得過",""
"","122","Test BTC SDK Test Get Address P2PKH","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Test Get Address P2PKH",""
"","1","Test BTC SDK Test Get Address P2WPKH","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Test Get Address P2WPKH",""
"","23","Test BTC SDK Sign Transfer Tx with explicit nSequence P2SH_P2WPKH: 各 input 的 sequence 不一致時應拋錯","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx with explicit nSequence P2SH_P2WPKH: 各 input 的 sequence 不一致時應拋錯",""
"","203","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2SH_P2WPKH: 省略 sequence 時兩邊都落在預設值 0xffffffff","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2SH_P2WPKH: 省略 sequence 時兩邊都落在預設值 0xffffffff",""
"","248","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2TR: version=1 的簽章驗得過","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2TR: version=1 的簽章驗得過",""
"","3","Test BTC SDK Test Get Address P2SH_P2WPKH","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Test Get Address P2SH_P2WPKH",""
"","235","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2TR: 省略 sequence 時兩邊都落在預設值 0xffffffff","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2TR: 省略 sequence 時兩邊都落在預設值 0xffffffff",""
"","203","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2SH_P2WPKH: 省略 version 時兩邊都落在預設值 1","","2026-09-09","passed","2026-09-09","","Test BTC SDK","Test BTC SDK Sign Transfer Tx with non-default nVersion / omitted nSequence P2SH_P2WPKH: 省略 version 時兩邊都落在預設值 1",""
