"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete failed: the appId can't be recognized","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete failed: the appId can't be recognized",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","5","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Functional Test derive Curve25519 publicKey","","Test CoolWallet SDK Core Functional Test derive Curve25519 publicKey",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds with no backup data and supports repeated execution","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds with no backup data and supports repeated execution",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds even if the appId can't be recognized","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds even if the appId can't be recognized",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Register Test register success","","Test CoolWallet SDK Core Register Test register success",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: not supports repeated execution","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: not supports repeated execution",""
"passed","Mon May 05 10:33:23 GMT 2025","Mon May 05 10:33:23 GMT 2025","58","","utils","","utils createSeedsHexByMnemonic","","utils createSeedsHexByMnemonic",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover failed: no backup data","","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover failed: no backup data",""
"skipped","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Functional Test rlp erc20 execute script","","Test CoolWallet SDK Core Functional Test rlp erc20 execute script",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","1","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: no register data","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup failed: no register data",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","1","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds","","Seed backup and recovery in OTA (firmware update) flow Delete Register Data delete succeeds",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover succeeds","","Seed backup and recovery in OTA (firmware update) flow Recover Register Data recover succeeds",""
"skipped","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Functional Test algorand","","Test CoolWallet SDK Core Functional Test algorand",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Test CoolWallet SDK Core Backup Test backup","","Test CoolWallet SDK Core Backup Test backup",""
"failed","Mon May 05 10:33:17 GMT 2025","Mon May 05 10:33:17 GMT 2025","0","","Test CoolWallet SDK Core Functional","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds","","Seed backup and recovery in OTA (firmware update) flow Backup Register Data backup succeeds",""
