"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 03 07:16:07 GMT 2025","Fri Oct 03 07:16:07 GMT 2025","199","","Test Solana SDK","","Test Solana SDK Test Undelegate","","Test Solana SDK Test Undelegate",""
"passed","Fri Oct 03 07:17:29 GMT 2025","Fri Oct 03 07:17:29 GMT 2025","90","","Test XLM SDK","","Test XLM SDK Test KAU CoinType Test Get index 1 address","","Test XLM SDK Test KAU CoinType Test Get index 1 address",""
"passed","Fri Oct 03 07:17:29 GMT 2025","Fri Oct 03 07:17:29 GMT 2025","140","","Test XLM SDK","","Test XLM SDK Test XLM CoinType Test Sign Transfer XLM Transaction for protocol SLIP0010","","Test XLM SDK Test XLM CoinType Test Sign Transfer XLM Transaction for protocol SLIP0010",""
"failed","Fri Oct 03 07:16:14 GMT 2025","Fri Oct 03 07:16:14 GMT 2025","7","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getCreateAndTransferSplTokenArguments","","Test scriptUtil.getXXXArguments function getCreateAndTransferSplTokenArguments",""
"passed","Fri Oct 03 07:16:14 GMT 2025","Fri Oct 03 07:16:14 GMT 2025","1","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getUndelegateArguments with compute budget","","Test scriptUtil.getXXXArguments function getUndelegateArguments with compute budget",""
"passed","Fri Oct 03 07:16:07 GMT 2025","Fri Oct 03 07:16:07 GMT 2025","242","","Test Solana SDK","","Test Solana SDK Test Normal Transfer","","Test Solana SDK Test Normal Transfer",""
"passed","Fri Oct 03 07:16:07 GMT 2025","Fri Oct 03 07:16:07 GMT 2025","217","","Test Solana SDK","","Test Solana SDK Test Create Token Account and SPL Token Transfer With Compute Budget","","Test Solana SDK Test Create Token Account and SPL Token Transfer With Compute Budget",""
"passed","Fri Oct 03 07:17:29 GMT 2025","Fri Oct 03 07:17:29 GMT 2025","98","","Test XLM SDK","","Test XLM SDK Test KAU CoinType Test Get index 0 address","","Test XLM SDK Test KAU CoinType Test Get index 0 address",""
"passed","Fri Oct 03 07:17:29 GMT 2025","Fri Oct 03 07:17:29 GMT 2025","134","","Test XLM SDK","","Test XLM SDK Test KAG CoinType Test Sign Transfer KAG Transaction for protocol SLIP0010","","Test XLM SDK Test KAG CoinType Test Sign Transfer KAG Transaction for protocol SLIP0010",""
"passed","Fri Oct 03 07:16:07 GMT 2025","Fri Oct 03 07:16:07 GMT 2025","214","","Test Solana SDK","","Test Solana SDK Test Create Token Account and SPL Token Transfer","","Test Solana SDK Test Create Token Account and SPL Token Transfer",""
"passed","Fri Oct 03 07:16:14 GMT 2025","Fri Oct 03 07:16:14 GMT 2025","1","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getSignInArguments","","Test scriptUtil.getXXXArguments function getSignInArguments",""
"passed","Fri Oct 03 07:15:52 GMT 2025","Fri Oct 03 07:15:52 GMT 2025","479","","Test LTC SDK","","Test LTC SDK Test Sign Transfer LTC Transaction","","Test LTC SDK Test Sign Transfer LTC Transaction",""
"passed","Fri Oct 03 07:16:07 GMT 2025","Fri Oct 03 07:16:07 GMT 2025","207","","Test Solana SDK","","Test Solana SDK Test Staking Withdraw with different toPubkey","","Test Solana SDK Test Staking Withdraw with different toPubkey",""
"passed","Fri Oct 03 07:16:14 GMT 2025","Fri Oct 03 07:16:14 GMT 2025","2","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getDelegateAndCreateAccountArguments","","Test scriptUtil.getXXXArguments function getDelegateAndCreateAccountArguments",""
"passed","Fri Oct 03 07:16:07 GMT 2025","Fri Oct 03 07:16:07 GMT 2025","202","","Test Solana SDK","","Test Solana SDK Test Normal Transfer With SignTransferTransaction","","Test Solana SDK Test Normal Transfer With SignTransferTransaction",""
"passed","Fri Oct 03 07:16:07 GMT 2025","Fri Oct 03 07:16:07 GMT 2025","218","","Test Solana SDK","","Test Solana SDK Test SPL Token Transaction","","Test Solana SDK Test SPL Token Transaction",""
"passed","Fri Oct 03 07:17:29 GMT 2025","Fri Oct 03 07:17:29 GMT 2025","140","","Test XLM SDK","","Test XLM SDK Test KAU CoinType Test Sign Transfer KAG Transaction for protocol SLIP0010","","Test XLM SDK Test KAU CoinType Test Sign Transfer KAG Transaction for protocol SLIP0010",""
"passed","Fri Oct 03 07:16:14 GMT 2025","Fri Oct 03 07:16:14 GMT 2025","3","","Test scriptUtil.getXXXArguments function","","Test scriptUtil.getXXXArguments function getSplTokenTransferArguments","","Test scriptUtil.getXXXArguments function getSplTokenTransferArguments",""
"passed","Fri Oct 03 07:16:07 GMT 2025","Fri Oct 03 07:16:07 GMT 2025","6","","Test Solana SDK","","Test Solana SDK Test Get Token Address","","Test Solana SDK Test Get Token Address",""
"passed","Fri Oct 03 07:17:29 GMT 2025","Fri Oct 03 07:17:29 GMT 2025","110","","Test XLM SDK","","Test XLM SDK Test XLM CoinType Test Get index 0 address","","Test XLM SDK Test XLM CoinType Test Get index 0 address",""
"passed","Fri Oct 03 07:17:29 GMT 2025","Fri Oct 03 07:17:29 GMT 2025","126","","Test XLM SDK","","Test XLM SDK Test KAU CoinType Test Sign Transfer KAG Transaction for protocol BIP44","","Test XLM SDK Test KAU CoinType Test Sign Transfer KAG Transaction for protocol BIP44",""
