"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","1","","Test KAS SDK","","Test KAS SDK Test getAddressByPublicKey with version 8","","Test KAS SDK Test getAddressByPublicKey with version 8",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","2","","Test KAS SDK","","Test KAS SDK Test getAddressByPublicKey with version 0","","Test KAS SDK Test getAddressByPublicKey with version 0",""
"passed","Sun Oct 13 12:58:17 GMT 2024","Sun Oct 13 12:58:17 GMT 2024","667","","Test ADA SDK","","Test ADA SDK Test Get Address index 0 address","","Test ADA SDK Test Get Address index 0 address",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","0","","Test KAS SDK","","Test KAS SDK Test pubkeyOrScriptHashToPayment with script P2PK_ECDSA","","Test KAS SDK Test pubkeyOrScriptHashToPayment with script P2PK_ECDSA",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","1","","Test KAS SDK","","Test KAS SDK Test getTransferArgument with v8 output address","","Test KAS SDK Test getTransferArgument with v8 output address",""
"passed","Sun Oct 13 12:58:46 GMT 2024","Sun Oct 13 12:58:46 GMT 2024","192","","Test KAS SDK","","Test KAS SDK Test signing a transaction with 2 outputs, where one output is 0.2 KAS with the version 0 address","","Test KAS SDK Test signing a transaction with 2 outputs, where one output is 0.2 KAS with the version 0 address",""
"passed","Sun Oct 13 12:58:46 GMT 2024","Sun Oct 13 12:58:46 GMT 2024","97","","Test KAS SDK","","Test KAS SDK Test retrieving the address at index 0 of the P2PK_SCHNORR script type.","","Test KAS SDK Test retrieving the address at index 0 of the P2PK_SCHNORR script type.",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","1","","Test KAS SDK","","Test KAS SDK Test before sign schnorr","","Test KAS SDK Test before sign schnorr",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","0","","Test KAS SDK","","Test KAS SDK Test validateDustThreshold with 600 dust Test transfer 546 sompi","","Test KAS SDK Test validateDustThreshold with 600 dust Test transfer 546 sompi",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","0","","Test KAS SDK","","Test KAS SDK Test validateChange Test transaction with invalid change","","Test KAS SDK Test validateChange Test transaction with invalid change",""
"passed","Sun Oct 13 12:58:46 GMT 2024","Sun Oct 13 12:58:46 GMT 2024","170","","Test KAS SDK","","Test KAS SDK Test signing a transaction with 1 output, where the output is below 0.2 KAS","","Test KAS SDK Test signing a transaction with 1 output, where the output is below 0.2 KAS",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","0","","Test KAS SDK","","Test KAS SDK Test validateInputs Test input without 0 value","","Test KAS SDK Test validateInputs Test input without 0 value",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","0","","Test KAS SDK","","Test KAS SDK Test validateOutputs Test without outputs","","Test KAS SDK Test validateOutputs Test without outputs",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","1","","Test KAS SDK","","Test KAS SDK Test getAddressByPublicKey with version 1","","Test KAS SDK Test getAddressByPublicKey with version 1",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","0","","Test KAS SDK","","Test KAS SDK Test validateTransaction Test transaction with max value","","Test KAS SDK Test validateTransaction Test transaction with max value",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","0","","Test KAS SDK","","Test KAS SDK Test decodeAddress throws error if address with unknown version","","Test KAS SDK Test decodeAddress throws error if address with unknown version",""
"failed","Sun Oct 13 12:58:31 GMT 2024","Sun Oct 13 12:58:31 GMT 2024","238","","Test BTC SDK","","Test BTC SDK BTC test sign P2PKH transaction","","Test BTC SDK BTC test sign P2PKH transaction",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","1","","Test KAS SDK","","Test KAS SDK Test getTransferArgument with v1 output address","","Test KAS SDK Test getTransferArgument with v1 output address",""
"passed","Sun Oct 13 12:58:50 GMT 2024","Sun Oct 13 12:58:50 GMT 2024","1","","Test KAS SDK","","Test KAS SDK Test getTransferArgument for max","","Test KAS SDK Test getTransferArgument for max",""
