"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","309","","Test DOT SDK","","Test KSM SDK Test KSM BondExtra bond extra with address 0","","Test KSM SDK Test KSM BondExtra bond extra with address 0",""
"failed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","506","","Test DOT SDK","","Test KSM SDK Test KSM Nominate nominate with address 0 and double hash","","Test KSM SDK Test KSM Nominate nominate with address 0 and double hash",""
"failed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","299","","Test DOT SDK","","Test KSM SDK Test KSM Unbond unbond with address 0","","Test KSM SDK Test KSM Unbond unbond with address 0",""
"skipped","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","0","","Test DOT SDK","","Test DOT SDK Test DOT Transfer test transfer with address 0","","Test DOT SDK Test DOT Transfer test transfer with address 0",""
"failed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","307","","Test DOT SDK","","Test KSM SDK Test KSM Bond bond with address 0","","Test KSM SDK Test KSM Bond bond with address 0",""
"passed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","514","","Test DOT SDK","","Test KSM SDK Test KSM Transfer transfer with address 0 and metadatahash","","Test KSM SDK Test KSM Transfer transfer with address 0 and metadatahash",""
"failed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","313","","Test DOT SDK","","Test KSM SDK Test KSM Nominate nominate with address 0 and single hash","","Test KSM SDK Test KSM Nominate nominate with address 0 and single hash",""
"passed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","394","","Test DOT SDK","","Test DOT SDK Test Get DOT Address test get index 0 address","","Test DOT SDK Test Get DOT Address test get index 0 address",""
"failed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","319","","Test DOT SDK","","Test KSM SDK Test KSM Withdraw withdraw with address 0","","Test KSM SDK Test KSM Withdraw withdraw with address 0",""
"passed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","376","","Test DOT SDK","","Test KSM SDK Test KSM Transfer transfer with address 0","","Test KSM SDK Test KSM Transfer transfer with address 0",""
"failed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","308","","Test DOT SDK","","Test KSM SDK Test KSM Chill chill with address 0","","Test KSM SDK Test KSM Chill chill with address 0",""
"passed","Mon Nov 03 10:53:53 GMT 2025","Mon Nov 03 10:53:53 GMT 2025","361","","Test DOT SDK","","Test KSM SDK Test Get KSM Address test get index 0 address","","Test KSM SDK Test Get KSM Address test get index 0 address",""
